Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,180.0800018310547,180.5800018310547,178.26300048828125,178.26300048828125,178.26300048828125,14188752
2018-08-15,178.25999450683594,178.9600067138672,178.1300048828125,178.75,178.75,10944847
2018-08-15,178.8000030517578,179.10000610351562,178.27000427246094,178.85000610351562,178.85000610351562,6616830
2018-08-15,178.8699951171875,179.27000427246094,178.69000244140625,178.7899932861328,178.7899932861328,5549976
2018-08-15,178.7899932861328,179.05999755859375,178.3699951171875,178.47230529785156,178.47230529785156,3810609
2018-08-15,178.4499969482422,179.3000030517578,178.38999938964844,179.14999389648438,179.14999389648438,4747802
2018-08-15,179.14999389648438,179.51499938964844,179.14999389648438,179.3000030517578,179.3000030517578,7794941
2018-08-16,180.6199951171875,180.67999267578125,180.0800018310547,180.5500030517578,180.5500030517578,6519322
2018-08-16,180.54550170898438,180.83999633789062,180.2100067138672,180.8000030517578,180.8000030517578,3515522
2018-08-16,180.82000732421875,180.97999572753906,180.6699981689453,180.77999877929688,180.77999877929688,2272985
2018-08-16,180.7899932861328,180.80999755859375,180.52000427246094,180.60000610351562,180.60000610351562,1887755
2018-08-16,180.60000610351562,180.64999389648438,180.02999877929688,180.02999877929688,180.02999877929688,2439455
2018-08-16,180.0,180.19850158691406,179.77999877929688,180.0800018310547,180.0800018310547,4145660
2018-08-16,180.0800018310547,180.0800018310547,179.47000122070312,179.82000732421875,179.82000732421875,4061514
2018-08-17,179.3699951171875,179.7100067138672,178.27000427246094,178.38999938964844,178.38999938964844,7745883
2018-08-17,178.44000244140625,179.02999877929688,178.35000610351562,179.02999877929688,179.02999877929688,4841783
2018-08-17,179.0500030517578,179.58999633789062,178.97500610351562,179.31500244140625,179.31500244140625,2690041
2018-08-17,179.32769775390625,179.3300018310547,178.91000366210938,178.9499969482422,178.9499969482422,2965858
2018-08-17,178.94000244140625,180.08999633789062,178.94000244140625,180.0,180.0,5497602
2018-08-17,180.0,180.30999755859375,179.80999755859375,179.88999938964844,179.88999938964844,4600107
2018-08-17,179.89500427246094,180.13499450683594,179.8000030517578,179.86000061035156,179.86000061035156,5496405
2018-08-20,180.25,180.30999755859375,179.07000732421875,179.35000610351562,179.35000610351562,6536225
2018-08-20,179.32000732421875,179.5500030517578,179.00010681152344,179.35000610351562,179.35000610351562,2893305
2018-08-20,179.36000061035156,179.6999969482422,179.24000549316406,179.66000366210938,179.66000366210938,4240933
2018-08-20,179.67999267578125,179.85000610351562,179.52000427246094,179.8300018310547,179.8300018310547,2040715
2018-08-20,179.8249969482422,180.10000610351562,179.77999877929688,180.0,180.0,1830444
2018-08-20,180.00999450683594,180.0500030517578,179.66000366210938,179.8000030517578,179.8000030517578,1976707
2018-08-20,179.77999877929688,179.93499755859375,179.66000366210938,179.7100067138672,179.7100067138672,2287854
2018-08-21,180.22999572753906,180.9199981689453,180.13999938964844,180.75999450683594,180.75999450683594,4428359
2018-08-21,180.8000030517578,180.9250030517578,180.4001007080078,180.58999633789062,180.58999633789062,1960958
2018-08-21,180.60000610351562,181.25999450683594,180.5749969482422,181.24000549316406,181.24000549316406,2617748
2018-08-21,181.24000549316406,181.42999267578125,181.0800018310547,181.19000244140625,181.19000244140625,3075871
2018-08-21,181.19000244140625,181.25,180.94000244140625,180.98300170898438,180.98300170898438,2090666
2018-08-21,180.9600067138672,180.9600067138672,180.3249969482422,180.47999572753906,180.47999572753906,3139029
2018-08-21,180.49000549316406,180.61500549316406,180.16000366210938,180.33999633789062,180.33999633789062,4535755
2018-08-22,179.9600067138672,180.58999633789062,179.75,180.14999389648438,180.14999389648438,4773530
2018-08-22,180.25,181.0800018310547,180.22999572753906,181.0800018310547,181.0800018310547,2429631
2018-08-22,181.08999633789062,181.20550537109375,180.80999755859375,180.889892578125,180.889892578125,1349528
2018-08-22,180.89999389648438,181.01010131835938,180.7301025390625,180.92999267578125,180.92999267578125,1153133
2018-08-22,180.92100524902344,181.14999389648438,180.67999267578125,180.86000061035156,180.86000061035156,2381803
2018-08-22,180.87989807128906,181.13999938964844,180.75,181.10740661621094,181.10740661621094,1759496
2018-08-22,181.11000061035156,181.27000427246094,180.9949951171875,181.02000427246094,181.02000427246094,2491780
2018-08-23,180.75999450683594,182.02999877929688,180.75999450683594,182.0131072998047,182.0131072998047,5231019
2018-08-23,182.0449981689453,182.0449981689453,180.60499572753906,180.88999938964844,180.88999938964844,3919449
2018-08-23,180.8699951171875,181.2899932861328,180.5,181.2801055908203,181.2801055908203,5319608
2018-08-23,181.2899932861328,181.32000732421875,180.96499633789062,181.2324981689453,181.2324981689453,1928589
2018-08-23,181.24000549316406,181.4051971435547,181.0800018310547,181.31500244140625,181.31500244140625,2928488
2018-08-23,181.30999755859375,181.4149932861328,181.0850067138672,181.1699981689453,181.1699981689453,1279804
2018-08-23,181.19000244140625,181.1999969482422,180.64999389648438,180.8000030517578,180.8000030517578,3120851
2018-08-24,181.4199981689453,182.02000427246094,181.38999938964844,181.9600067138672,181.9600067138672,4438442
2018-08-24,181.97999572753906,182.52999877929688,181.92999267578125,182.32000732421875,182.32000732421875,3258135
2018-08-24,182.3300018310547,182.6199951171875,182.32000732421875,182.49000549316406,182.49000549316406,3155572
2018-08-24,182.4600067138672,182.52999877929688,182.22999572753906,182.33999633789062,182.33999633789062,1991068
2018-08-24,182.3300018310547,182.52000427246094,182.08999633789062,182.5,182.5,1600201
2018-08-24,182.50999450683594,182.5500030517578,182.3300018310547,182.44000244140625,182.44000244140625,1808182
2018-08-24,182.43499755859375,182.6300048828125,182.35000610351562,182.47999572753906,182.47999572753906,3943688
2018-08-27,183.4199981689453,184.1999969482422,183.1199951171875,184.17999267578125,184.17999267578125,5384032
2018-08-27,184.16000366210938,184.27999877929688,183.92210388183594,184.1300048828125,184.1300048828125,3683050
